Date,Qobs [m^3 s^-1]
7/10/2012,181.8917393
7/11/2012,191.8857909
7/12/2012,189.8869806
7/13/2012,188.8875754
7/14/2012,185.8893599
7/15/2012,203.8786528
7/16/2012,199.8810322
7/17/2012,180.8923341
7/18/2012,174.8959032
7/19/2012,169.8988774
7/20/2012,160.9042309
7/21/2012,167.900067
7/22/2012,163.9024464
7/23/2012,143.9143432
7/24/2012,134.9196967
7/25/2012,119.9286193
7/26/2012,115.9309987
7/27/2012,111.933378
7/28/2012,107.9357574
7/29/2012,103.9381367
7/30/2012,99.74063507
7/31/2012,98.64128939
8/1/2012,98.44140836
8/2/2012,94.54372823
8/3/2012,92.84473946
8/4/2012,84.84949817
8/5/2012,83.1505094
8/6/2012,86.54848694
8/7/2012,90.24628604
8/8/2012,91.2456912
8/9/2012,86.94824901
8/10/2012,81.05175856
8/11/2012,75.95479224
8/12/2012,71.15764746
8/13/2012,67.25996734
8/14/2012,65.1612165
8/15/2012,67.16002682
8/16/2012,62.26294153
8/17/2012,58.3652614
8/18/2012,55.96668902
8/19/2012,55.06722437
8/20/2012,56.06662953
8/21/2012,56.66627263
8/22/2012,55.8667485
8/23/2012,54.26770024
8/24/2012,53.16835457
8/25/2012,48.77097186
8/26/2012,44.87329173
8/27/2012,42.57465986
8/28/2012,41.5752547
8/29/2012,43.67400554
8/30/2012,42.57465986
8/31/2012,39.67638489
9/1/2012,38.07733663
9/2/2012,37.57763405
9/3/2012,35.27900218
9/4/2012,33.48007289
9/5/2012,32.2807867
9/6/2012,31.98096515
9/7/2012,30.68173844
9/8/2012,29.88221431
9/9/2012,30.18203586
9/10/2012,31.78108412
9/11/2012,32.38072722
9/12/2012,30.28197638
9/13/2012,28.88280915
9/14/2012,27.88340399
9/15/2012,27.2837609
9/16/2012,26.98393935
9/17/2012,26.58417728
9/18/2012,26.0844747
9/19/2012,25.78465315
9/20/2012,25.68471264
9/21/2012,25.98453419
9/22/2012,26.38429625
9/23/2012,26.6841178
9/24/2012,26.98393935
9/25/2012,27.58358244
9/26/2012,29.1826307
9/27/2012,27.98334451
9/28/2012,26.98393935
9/29/2012,26.78405831
9/30/2012,27.08387986
10/1/2012,26.0844747
10/2/2012,28.5829876
10/3/2012,29.08269019
10/4/2012,26.6841178
10/5/2012,25.08506954
10/6/2012,24.08566438
10/7/2012,23.38608077
10/8/2012,23.08625922
10/9/2012,22.68649715
10/10/2012,21.88697303
10/11/2012,21.48721096
10/12/2012,20.98750838
10/13/2012,20.78762735
10/14/2012,21.0874489
10/15/2012,22.48661612
10/16/2012,23.5859618
10/17/2012,23.48602128
10/18/2012,22.18679457
10/19/2012,22.18679457
10/20/2012,23.28614025
10/21/2012,22.08685406
10/22/2012,21.28732993
10/23/2012,20.4878058
10/24/2012,19.58834116
10/25/2012,19.08863858
10/26/2012,18.68887651
10/27/2012,18.58893599
10/28/2012,18.48899548
10/29/2012,18.38905496
10/30/2012,18.28911445
10/31/2012,18.78881703
11/1/2012,18.68887651
11/2/2012,18.68887651
11/3/2012,18.08923341
11/4/2012,16.39024464
11/5/2012,17.68947135
11/6/2012,17.58953083
11/7/2012,16.69006619
11/8/2012,14.99107742
11/9/2012,12.89232658
11/10/2012,11.1933378
11/11/2012,10.49375419
11/12/2012,11.29327832
11/13/2012,13.19214813
11/14/2012,13.29208864
11/15/2012,13.29208864
11/16/2012,13.79179122
11/17/2012,14.09161277
11/18/2012,13.89173174
11/19/2012,13.79179122
11/20/2012,14.2914938
11/21/2012,14.39143432
11/22/2012,10.89351625
11/23/2012,11.39321884
11/24/2012,12.09280245
11/25/2012,11.7929809
11/26/2012,11.59309987
11/27/2012,11.59309987
11/28/2012,12.49256451
11/29/2012,13.29208864
11/30/2012,13.29208864
12/1/2012,13.39202916
12/2/2012,13.09220761
12/3/2012,11.89292142
12/4/2012,12.79238606
12/5/2012,13.69185071
12/6/2012,12.89232658
12/7/2012,11.89292142
12/8/2012,9.634265752
12/9/2012,8.834741623
12/10/2012,10.39381367
12/11/2012,11.59309987
12/12/2012,11.1933378
12/13/2012,9.99405161
12/14/2012,9.74420032
12/15/2012,9.18453343
12/16/2012,9.104581017
12/17/2012,8.984652397
12/18/2012,8.514931972
12/19/2012,7.495538708
12/20/2012,7.455562501
12/21/2012,7.505532759
12/22/2012,7.365616037
12/23/2012,6.955859921
12/24/2012,6.306246566
12/25/2012,6.116359585
12/26/2012,6.296252514
12/27/2012,6.51612165
12/28/2012,6.616062166
12/29/2012,6.556097856
12/30/2012,6.376204927
12/31/2012,6.136347689
1/1/2013,5.606662953
1/2/2013,5.306841405
1/3/2013,5.496728386
1/4/2013,5.596668902
1/5/2013,5.626651056
1/6/2013,6.76597294
1/7/2013,8.534920075
1/8/2013,8.325044991
1/9/2013,10.69363522
1/10/2013,8.225104475
1/11/2013,6.366210876
1/12/2013,5.89649045
1/13/2013,5.876502347
1/14/2013,6.036407172
1/15/2013,6.20630605
1/16/2013,6.725996734
1/17/2013,8.265080681
1/18/2013,10.09399213
1/19/2013,8.414991456
1/20/2013,6.885901559
1/21/2013,8.065199649
1/22/2013,8.524926023
1/23/2013,9.154551275
1/24/2013,9.924093249
1/25/2013,10.29387316
1/26/2013,10.19393264
1/27/2013,9.324450152
1/28/2013,7.935276978
1/29/2013,7.005830179
1/30/2013,7.365616037
1/31/2013,7.955265082
2/1/2013,7.815348359
2/2/2013,7.875312669
2/3/2013,9.204521533
2/4/2013,10.39381367
2/5/2013,10.29387316
2/6/2013,9.764188423
2/7/2013,9.194527481
2/8/2013,8.744795159
2/9/2013,7.935276978
2/10/2013,7.825342411
2/11/2013,7.535514914
2/12/2013,8.984652397
2/13/2013,9.014634552
2/14/2013,7.965259133
2/15/2013,7.275669572
2/16/2013,8.794765417
2/17/2013,8.794765417
2/18/2013,8.325044991
2/19/2013,7.305651727
2/20/2013,7.205711211
2/21/2013,6.256276308
2/22/2013,7.345627933
2/23/2013,8.424985507
2/24/2013,8.055205598
2/25/2013,8.464961714
2/26/2013,8.25508663
2/27/2013,7.975253185
2/28/2013,8.295062836
3/1/2013,8.31505094
3/2/2013,8.714813004
3/3/2013,8.684830849
3/4/2013,7.94527103
3/5/2013,7.835336462
3/6/2013,7.855324565
3/7/2013,8.824747572
3/8/2013,8.714813004
3/9/2013,8.355027146
3/10/2013,8.185128269
3/11/2013,8.424985507
3/12/2013,8.045211546
3/13/2013,8.484949817
3/14/2013,8.56490223
3/15/2013,8.824747572
3/16/2013,9.104581017
3/17/2013,8.50493792
3/18/2013,7.645449482
3/19/2013,7.515526811
3/20/2013,8.924688088
3/21/2013,8.864723778
3/22/2013,8.055205598
3/23/2013,6.576085959
3/24/2013,6.446163288
3/25/2013,6.915883714
3/26/2013,7.855324565
3/27/2013,8.50493792
3/28/2013,8.634860591
3/29/2013,8.734801107
3/30/2013,8.934682139
3/31/2013,9.344438255
4/1/2013,9.974063507
4/2/2013,10.29387316
4/3/2013,10.89351625
4/4/2013,11.1933378
4/5/2013,11.59309987
4/6/2013,12.29268348
4/7/2013,12.29268348
4/8/2013,11.49315935
4/9/2013,10.79357574
4/10/2013,10.69363522
4/11/2013,10.59369471
4/12/2013,10.29387316
4/13/2013,10.09399213
4/14/2013,10.09399213
4/15/2013,9.74420032
4/16/2013,9.424390668
4/17/2013,9.134563172
4/18/2013,9.244497739
4/19/2013,9.594289546
4/20/2013,9.854134887
4/21/2013,9.884117042
4/22/2013,9.324450152
4/23/2013,9.274479894
4/24/2013,9.444378771
4/25/2013,9.274479894
4/26/2013,9.654253855
4/27/2013,10.69363522
4/28/2013,11.59309987
4/29/2013,11.89292142
4/30/2013,11.39321884
5/1/2013,10.79357574
5/2/2013,10.69363522
5/3/2013,10.79357574
5/4/2013,11.89292142
5/5/2013,13.99167225
5/6/2013,17.9892929
5/7/2013,25.38489109
5/8/2013,33.18025135
5/9/2013,42.47471934
5/10/2013,52.06900889
5/11/2013,60.8637743
5/12/2013,74.15586295
5/13/2013,96.34265752
5/14/2013,100.9399213
5/15/2013,89.14694036
5/16/2013,79.05294824
5/17/2013,71.85723108
5/18/2013,66.16062166
5/19/2013,64.46163288
5/20/2013,66.56038372
5/21/2013,70.7578854
5/22/2013,81.25163959
5/23/2013,82.25104475
5/24/2013,83.05056888
5/25/2013,80.75193701
5/26/2013,73.65616037
5/27/2013,68.75907508
5/28/2013,67.75966992
5/29/2013,71.3575285
5/30/2013,78.35336462
5/31/2013,84.54967662
6/1/2013,89.44676191
6/2/2013,87.04818952
6/3/2013,85.84890333
6/4/2013,87.84771365
6/5/2013,95.34325236
6/6/2013,108.9351625
6/7/2013,122.9268348
6/8/2013,135.9191019
6/9/2013,131.9214813
6/10/2013,122.9268348
6/11/2013,114.9315935
6/12/2013,121.9274296
6/13/2013,128.9232658
6/14/2013,122.9268348
6/15/2013,113.9321884
6/16/2013,115.9309987
6/17/2013,123.92624
6/18/2013,132.9208864
6/19/2013,139.9167225
6/20/2013,260.844747
6/21/2013,465.722805
6/22/2013,404.7590902
6/23/2013,285.829876
6/24/2013,228.8637819
6/25/2013,196.8828167
6/26/2013,187.8881703
6/27/2013,178.8935238
6/28/2013,164.9018516
6/29/2013,166.9006619
6/30/2013,181.8917393
7/1/2013,178.8935238
7/2/2013,183.8905496
7/3/2013,199.8810322
7/4/2013,203.8786528
7/5/2013,175.8953083
7/6/2013,152.9089896
7/7/2013,131.9214813
7/8/2013,120.9280245
7/9/2013,114.9315935
7/10/2013,105.9369471
7/11/2013,107.9357574
7/12/2013,104.9375419
7/13/2013,96.14277649
7/14/2013,85.74896281
7/15/2013,80.55205598
7/16/2013,79.05294824
7/17/2013,75.35514914
7/18/2013,75.25520862
7/19/2013,76.75431636
7/20/2013,78.55324565
7/21/2013,81.75134217
7/22/2013,85.54908178
7/23/2013,85.44914127
7/24/2013,83.45033094
7/25/2013,81.05175856
7/26/2013,80.15229391
7/27/2013,77.05413791
7/28/2013,72.6567552
7/29/2013,68.15943198
7/30/2013,63.9619303
7/31/2013,59.66448811
8/1/2013,57.96549934
8/2/2013,58.16538037
8/3/2013,57.76561831
8/4/2013,58.56514243
8/5/2013,61.36347689
8/6/2013,62.46282256
8/7/2013,65.1612165
8/8/2013,64.5615734
8/9/2013,62.76264411
8/10/2013,61.96311998
8/11/2013,62.46282256
8/12/2013,63.06246566
8/13/2013,64.16181134
8/14/2013,62.66270359
8/15/2013,61.76323895
8/16/2013,60.56395276
8/17/2013,60.76383379
8/18/2013,59.5645476
8/19/2013,58.06543985
8/20/2013,55.06722437
8/21/2013,51.36942528
8/22/2013,48.97085289
8/23/2013,46.67222102
8/24/2013,43.97382708
8/25/2013,44.57347018
8/26/2013,45.17311328
8/27/2013,45.37299431
8/28/2013,44.6734107
8/29/2013,45.17311328
8/30/2013,51.16954424
8/31/2013,52.56871147
9/1/2013,48.77097186
9/2/2013,46.37239947
9/3/2013,45.37299431
9/4/2013,44.87329173
9/5/2013,46.17251844
9/6/2013,48.97085289
9/7/2013,57.66567779
9/8/2013,53.56811663
9/9/2013,51.96906837
9/10/2013,48.17132876
9/11/2013,45.47293483
9/12/2013,44.17370812
9/13/2013,44.47352966
9/14/2013,44.57347018
9/15/2013,45.67281586
9/16/2013,44.97323225
9/17/2013,46.77216153
9/18/2013,44.97323225
9/19/2013,41.5752547
9/20/2013,37.47769354
9/21/2013,34.7792996
9/22/2013,33.28019186
9/23/2013,32.18084618
9/24/2013,31.38132206
9/25/2013,30.08209535
9/26/2013,28.68292812
9/27/2013,27.2837609
9/28/2013,26.38429625
9/29/2013,27.88340399
9/30/2013,28.38310657
